CustomerID,Age,Gender,Location,Occupation,Income Bracket,Credit Score,Onboarding Date,Channel,App Logins,Web Logins,Device Type,Loans Accessed,Savings Accessed,Monthly Avg Balance,Loans Taken,Repayment Misses,Overdraft Events,Failed Payments,Current Plan,Payment Mode,Tickets Raised,Resolution Time (hrs),Sentiment Score,Survey Feedback,Churned
CUST07986,36,Other,West,Salaried,Low,574,26-05-2014,Branch,11,16,Web,0,1,30973.80768,0,0,4,0,Platinum,Auto,2,47.74802909,0.316112851,Good,0
CUST07987,47,Female,South,,High,523,05-04-2017,Branch,18,7,Web,1,1,70506.95144,2,1,2,1,Silver,Auto,1,27.12546435,0.959217328,Bad,0
CUST07988,33,Female,East,Self-employed,High,666,23-05-2016,Online,9,7,Android,2,1,66723.89357,1,0,1,0,Gold,Auto,0,5.693526898,0.506667071,Neutral,0
CUST07989,29,Female,West,Salaried,High,838,08-09-2013,Online,7,8,iOS,1,1,23917.58619,3,2,1,0,Silver,Manual,3,129.7471134,0.116928537,Bad,1
CUST07990,27,Other,East,Retired,High,549,19-06-2011,Online,,12,iOS,0,1,45685.18175,1,1,1,0,Gold,Auto,3,27.01072086,0.506041603,Good,0
CUST07991,19,Other,South,Student,Medium,312,25-09-2012,Branch,,9,Web,0,1,68493.61052,1,0,1,0,Platinum,Manual,1,28.95552223,-0.319150907,Good,0
CUST07992,35,Female,North,,High,607,01-06-2015,Agent,9,7,Android,5,1,46191.11143,0,1,0,0,Gold,Manual,1,21.61655447,0.977955461,Neutral,0
CUST07993,30,Female,East,Student,Medium,491,31-10-2016,Online,15,10,iOS,1,1,44843.43339,1,1,1,0,Gold,Auto,4,192.7063039,0.347253842,Good,0
CUST07994,46,Male,North,Salaried,Low,318,14-06-2021,Agent,10,11,Android,0,1,40002.8387,5,0,1,1,Platinum,Manual,3,59.98482065,0.431076986,Good,0
CUST07995,41,Male,North,Student,Medium,638,12-10-2015,Branch,16,7,Android,2,1,57531.86627,0,0,1,0,Platinum,Auto,1,42.71029094,0.60122432,Neutral,0
CUST07996,55,Other,South,Salaried,High,325,03-12-2012,Online,11,8,Web,0,1,67023.43752,5,1,6,0,Platinum,Manual,0,45.27557833,0.473702183,Good,0
CUST07997,29,Male,South,Student,Low,305,07-04-2018,Branch,8,6,Web,1,1,37106.11419,0,1,2,1,Gold,Auto,0,5.090107168,0.644535572,Bad,0
CUST07998,46,Female,North,Student,Low,440,28-05-2011,Online,,11,iOS,2,1,45117.0354,2,1,1,0,Silver,Manual,1,42.12077331,0.167105454,Good,1
CUST07999,39,Female,North,Salaried,High,326,06-03-2018,Agent,9,12,Android,1,1,66748.93836,0,1,1,0,Silver,Auto,3,33.88877058,0.865888943,Neutral,0
CUST08000,53,Male,West,Salaried,Low,404,26-04-2017,Agent,14,10,Android,0,1,60268.13785,3,0,2,0,Gold,Auto,2,235.303698,0.660044378,Good,0
CUST08001,18,Male,West,Self-employed,Low,821,07-01-2018,Online,8,4,Web,0,1,63440.9685,2,0,3,1,Basic,Auto,2,1.560785615,0.470902468,Neutral,0
CUST08002,60,Other,South,Student,Low,578,17-11-2016,Online,10,9,Android,0,1,69429.67548,2,0,2,0,Silver,Manual,1,4.212743493,0.518175078,Good,0
CUST08003,57,Male,East,Salaried,Medium,602,13-07-2016,Agent,14,2,Web,2,1,47217.11441,0,0,0,0,Basic,Manual,0,120.5337144,-0.32946823,Bad,1
CUST08004,51,Other,North,Retired,Low,311,27-07-2015,Branch,15,7,iOS,1,1,49874.05992,2,1,2,0,Platinum,Manual,2,100.3435848,0.498141619,Neutral,0
CUST08005,51,Male,East,Retired,Low,376,01-06-2016,Online,13,7,iOS,1,1,29237.74862,2,1,2,0,Platinum,Manual,3,29.7670498,0.90898204,Neutral,0
CUST08006,65,Male,North,Self-employed,Medium,317,26-01-2016,Branch,14,4,iOS,0,1,37505.17039,2,0,2,0,Platinum,Auto,2,36.29145199,0.064332975,Bad,0
CUST08007,50,Male,South,Retired,High,473,25-06-2017,Online,15,8,Android,1,1,33536.60816,1,0,1,0,Basic,Auto,1,76.32918005,0.493902511,Neutral,0
CUST08008,21,Male,East,Salaried,Medium,700,08-06-2012,Online,16,11,Android,1,1,54098.98141,4,0,1,0,Basic,Manual,2,20.3907373,0.28463582,Neutral,0
CUST08009,55,Female,South,Student,Medium,386,21-07-2018,Online,7,9,iOS,1,1,,2,0,3,0,Basic,Auto,2,47.48839306,0.322097832,Good,0
CUST08010,47,Female,North,Salaried,High,642,12-03-2014,Agent,6,3,Android,3,1,22829.31759,4,0,2,0,Platinum,Manual,3,4.94645046,0.033621916,Neutral,1
CUST08011,69,Female,South,Retired,High,748,21-06-2018,Agent,11,3,Web,0,1,34496.71343,1,1,1,1,Gold,Manual,0,25.02656375,0.424273431,Good,0
CUST08012,63,Male,East,Retired,Medium,353,04-01-2012,Online,7,10,Web,0,1,47139.38031,1,0,2,0,Silver,Manual,2,62.32093268,0.587684607,Neutral,0
CUST08013,37,Other,West,Salaried,Low,726,09-02-2017,Branch,18,8,Web,1,1,58192.64089,2,1,3,0,Platinum,Manual,1,15.20941475,0.485846584,Bad,0
CUST08014,43,Male,South,Self-employed,High,377,17-03-2013,Online,17,4,Android,0,1,46109.88231,0,1,4,0,Gold,Auto,1,11.90026347,0.697915528,Bad,0
CUST08015,32,Female,East,Salaried,Low,738,07-12-2015,Branch,,7,Web,2,1,26033.08962,4,0,2,0,Platinum,Manual,4,42.31396536,0.560742774,Good,0
CUST08016,24,Other,South,Self-employed,High,796,13-03-2011,Online,16,13,Web,0,1,,0,0,6,0,Silver,Manual,1,74.4508051,-0.006609165,Good,0
CUST08017,24,Other,South,Retired,Low,471,30-05-2016,Branch,9,8,iOS,1,1,37873.45758,1,2,2,0,Platinum,Manual,1,29.93534826,0.922520626,Bad,0
CUST08018,67,Female,West,Student,Medium,849,01-09-2017,Branch,13,10,iOS,2,1,61246.13662,0,0,4,0,Gold,Manual,0,118.4195772,0.765001284,Good,0
CUST08019,46,Male,East,Student,Medium,660,22-05-2020,Online,11,6,Android,3,1,34132.88133,1,1,0,0,Gold,Manual,3,150.2367815,0.043448388,Bad,1
CUST08020,40,Other,East,Salaried,Medium,535,30-09-2012,Online,10,3,iOS,1,1,28825.61858,0,1,1,0,Basic,Auto,0,9.032643803,0.39096219,Good,0
CUST08021,51,Other,East,Self-employed,Medium,732,20-03-2013,Online,5,6,Web,1,1,63236.43244,3,0,3,0,Silver,Manual,3,26.16981987,0.770784118,Bad,1
CUST08022,37,Female,North,Retired,High,315,04-06-2019,Agent,11,8,Web,2,1,26688.10323,0,1,1,0,Gold,Auto,1,19.58279887,0.329319491,Neutral,1
CUST08023,32,Other,South,Student,Medium,795,29-11-2014,Branch,14,6,Web,0,1,58672.17845,2,1,2,0,Silver,Manual,3,43.29426228,0.480496371,Bad,0
CUST08024,50,Other,West,Salaried,Low,510,18-03-2014,Online,15,6,iOS,0,1,53765.94022,1,0,1,1,Platinum,Manual,1,11.52829269,-0.318972685,Neutral,0
CUST08025,34,Other,East,Salaried,Medium,626,20-05-2021,Agent,9,7,Web,1,1,62878.15082,1,2,1,0,Silver,Auto,1,336.5327735,0.355013838,Good,0
CUST08026,37,Male,West,Retired,Medium,546,27-04-2014,Online,13,8,iOS,4,1,68726.93284,3,0,8,0,Silver,Manual,0,52.03696912,0.249784894,Bad,1
CUST08027,30,Male,North,Retired,Medium,848,05-02-2019,Agent,11,9,Web,4,1,44177.84092,1,2,0,0,Gold,Auto,1,74.81457347,0.630981352,Good,0
CUST08028,61,Female,North,Salaried,Medium,802,14-07-2011,Agent,16,8,iOS,2,1,70950.74744,2,0,1,0,Silver,Manual,5,2.026290095,0.397171758,Neutral,0
CUST08029,41,Male,West,Salaried,High,466,10-09-2012,Branch,7,8,iOS,1,1,23273.72475,1,0,1,0,Platinum,Auto,2,33.36680853,0.540017181,Bad,1
CUST08030,64,Other,East,Salaried,High,740,18-11-2019,Online,12,12,iOS,1,1,49862.15223,2,1,1,0,Basic,Manual,3,23.87352928,-0.083429935,Neutral,0
CUST08031,54,Male,West,Self-employed,High,652,23-08-2015,Agent,14,10,iOS,1,1,38773.24358,1,1,4,0,Basic,Manual,4,125.5806382,0.433243609,Bad,0
CUST08032,24,Other,East,Retired,Low,398,05-12-2018,Online,17,7,Web,1,1,40526.14567,1,1,3,0,Silver,Auto,1,1.875561868,0.368774018,Bad,0
CUST08033,25,Other,East,Salaried,Low,417,20-06-2012,Branch,15,7,iOS,1,1,32940.95186,1,1,1,1,Platinum,Auto,2,18.79193456,-0.087670854,Bad,0
CUST08034,40,Male,North,Retired,Medium,652,21-04-2014,Agent,12,8,Web,0,1,43437.57206,0,0,1,0,Basic,Auto,1,19.7741285,0.442324114,Bad,0
CUST08035,31,Male,West,Salaried,Low,800,12-10-2014,Online,9,11,Web,1,1,59265.26571,0,0,6,0,Basic,Auto,2,46.7118396,1.267341488,Bad,0
CUST08036,21,Male,North,Salaried,Low,338,05-06-2014,Branch,7,7,Android,1,1,47377.28522,1,0,2,0,Silver,Manual,,107.5842246,0.259853341,Bad,0
CUST08037,38,Male,South,Salaried,Low,629,14-03-2014,Branch,8,9,Android,4,1,26970.35007,2,1,2,0,Platinum,Manual,4,157.2457467,0.085351251,Bad,1
CUST08038,63,Female,North,Retired,Low,622,02-10-2016,Agent,6,14,Android,0,1,74951.71117,4,1,6,0,Silver,Auto,0,53.46606889,0.313409629,Good,0
CUST08039,27,Male,East,Salaried,High,797,24-04-2019,Branch,10,8,iOS,2,1,46649.85745,1,0,3,0,Silver,Manual,6,4.698187127,1.228017404,Good,1
CUST08040,39,Female,West,Salaried,High,328,12-02-2017,Agent,5,5,Web,0,1,,3,0,2,0,Basic,Auto,4,0.466741227,-0.1072005,Neutral,1
CUST08041,47,Other,South,Retired,Low,842,28-04-2021,Branch,10,11,iOS,1,1,50437.72025,1,0,4,0,Platinum,Manual,,40.83926428,0.545600778,Neutral,0
CUST08042,47,Female,South,Salaried,Low,615,22-05-2019,Online,9,7,iOS,0,1,52501.15344,1,1,2,0,Silver,Auto,3,44.54227238,0.677899415,Good,0
CUST08043,33,Other,South,Student,High,812,25-10-2021,Online,8,5,Web,1,1,54213.02229,2,1,2,1,Platinum,Auto,2,116.3114361,0.358999033,Bad,0
CUST08044,28,Female,South,Student,Medium,766,19-11-2020,Branch,12,7,iOS,0,1,75939.11608,1,0,1,0,Silver,Manual,2,53.28379747,0.630865256,Bad,0
CUST08045,39,Female,West,Salaried,High,498,02-01-2022,Online,15,7,iOS,1,1,44306.6744,2,1,1,0,Gold,Auto,1,71.7767666,0.582884891,Bad,0
CUST08046,46,Other,East,Self-employed,Low,481,06-08-2012,Branch,19,12,iOS,1,1,72675.76061,1,0,1,0,Platinum,Auto,1,53.98139476,0.984196479,Bad,0
CUST08047,42,Female,South,Retired,Low,429,12-12-2016,Branch,4,5,Web,2,1,48116.69394,0,1,1,0,Gold,Auto,1,8.719023111,0.359659004,Bad,0
CUST08048,31,Other,East,Salaried,Low,430,20-11-2015,Branch,8,10,Android,2,1,29989.84232,1,0,4,0,Gold,Auto,2,78.32941624,-0.343579939,Good,1
CUST08049,31,Male,North,Retired,High,304,30-10-2016,Branch,17,8,Web,4,1,23554.64452,0,0,5,0,Basic,Auto,5,7.387561517,0.460963817,Neutral,0
CUST08050,19,Other,East,Self-employed,Low,466,19-03-2021,Agent,15,9,Web,0,1,53618.90626,1,0,5,0,Basic,Manual,1,17.11988741,0.350387587,Bad,0
CUST08051,30,Female,South,Self-employed,High,684,30-12-2017,Online,11,10,Web,0,1,52521.18603,3,1,0,0,Platinum,Auto,4,33.98117545,-0.01036041,Good,0
CUST08052,20,Male,North,Retired,Medium,391,08-04-2014,Online,12,7,Android,1,1,35587.91838,1,0,4,0,Platinum,Manual,2,20.43270197,-0.167583496,Bad,1
CUST08053,47,Female,North,Self-employed,Low,486,17-01-2019,Online,9,12,Android,0,1,65977.58229,0,1,3,1,Platinum,Manual,1,23.27769689,0.380501907,Bad,0
CUST08054,35,Male,North,Self-employed,Low,764,25-11-2019,Agent,11,5,iOS,2,1,16001.72149,0,0,3,0,Gold,Auto,5,7.828912729,0.158933295,Neutral,1
CUST08055,53,Other,South,Retired,Medium,818,30-11-2014,Branch,,5,iOS,1,1,47716.50018,0,0,4,0,Basic,Manual,2,72.45125385,0.65960676,Neutral,0
CUST08056,38,Male,East,Self-employed,High,414,15-06-2018,Agent,15,11,iOS,1,1,34890.47555,1,1,0,0,Gold,Manual,,9.718073102,0.84440535,Bad,0
CUST08057,36,Male,West,Student,Low,562,12-10-2016,Online,16,8,iOS,1,1,38934.24541,0,1,0,0,Platinum,Auto,2,0.99130352,0.190934471,Good,0
CUST08058,33,Male,East,Salaried,Low,643,09-08-2021,Branch,9,7,Web,1,1,25437.72137,0,1,3,0,Silver,Auto,6,199.5636576,0.594639439,Neutral,0
CUST08059,45,Female,South,Student,Low,538,16-01-2016,Branch,17,6,Web,0,1,74313.37144,2,0,2,0,Platinum,Auto,3,66.09099695,0.902477596,Bad,0
CUST08060,21,Male,South,Student,Low,608,11-04-2014,Branch,11,8,Web,1,1,72194.91312,1,1,1,0,Platinum,Auto,2,62.03925903,0.842762704,Good,0
CUST08061,68,Other,North,Salaried,Medium,315,25-04-2015,Online,17,9,iOS,1,1,51994.42768,2,0,2,0,Basic,Auto,1,37.6978273,0.420394908,Good,0
CUST08062,32,Other,East,Student,High,361,11-02-2020,Online,13,8,Android,0,1,,0,0,3,0,Gold,Auto,3,4.766109326,-0.21101934,Bad,1
CUST08063,18,Other,South,Salaried,Medium,620,25-12-2016,Agent,12,7,Android,1,1,50461.11805,0,0,2,1,Platinum,Auto,3,0.559080744,0.432741194,Neutral,0
CUST08064,65,Male,South,Salaried,High,667,30-10-2021,Online,10,6,Web,1,1,33915.83853,3,2,3,1,Platinum,Auto,1,1.346509656,0.745779384,Good,1
CUST08065,64,Other,West,Retired,Medium,734,06-11-2012,Branch,20,4,Web,0,1,53873.46622,2,0,2,0,Silver,Auto,1,62.46594262,0.792386043,Good,0
CUST08066,33,Female,East,Salaried,Medium,591,01-09-2015,Branch,16,7,Web,2,1,64296.1831,2,1,0,0,Silver,Auto,1,5.028971949,0.682312375,Neutral,0
CUST08067,37,Other,North,Salaried,High,462,07-03-2015,Online,11,11,iOS,0,1,56809.10226,3,1,1,0,Platinum,Manual,1,17.10508475,0.524716279,Bad,0
CUST08068,50,Male,North,Self-employed,Low,540,25-12-2014,Branch,12,8,iOS,1,1,62201.36242,3,1,1,0,Gold,Auto,0,67.48940918,0.113865623,Good,0
CUST08069,34,Other,North,Self-employed,Low,624,23-11-2019,Branch,7,3,Web,2,1,42319.7977,0,0,2,0,Gold,Manual,1,56.18662529,0.578301617,Neutral,0
CUST08070,22,Male,East,Student,Medium,674,14-07-2014,Agent,18,6,Android,1,1,61730.75148,3,1,4,0,Gold,Auto,4,8.011344402,1.001466407,Neutral,0
CUST08071,22,Male,South,Salaried,Medium,428,01-03-2015,Branch,8,8,Android,0,1,49674.12775,1,1,2,0,Platinum,Manual,1,33.60665057,0.678875239,Bad,0
CUST08072,56,Other,South,Salaried,Medium,422,03-06-2016,Branch,12,7,Android,3,1,55479.59112,3,0,4,0,Platinum,Manual,2,18.41470335,0.987085196,Good,0
CUST08073,30,Female,West,Retired,Low,763,02-03-2012,Online,18,10,iOS,0,1,15286.63539,1,2,5,0,Silver,Manual,2,18.66672192,0.562375319,Bad,0
CUST08074,61,Female,West,Salaried,High,826,05-09-2015,Online,11,5,Android,5,1,34963.12615,3,0,1,0,Silver,Manual,2,2.9769595,1.038220255,Good,1
CUST08075,53,Other,South,Retired,Low,528,14-03-2020,Branch,11,7,Android,1,1,53302.02808,2,0,3,0,Basic,Manual,5,66.82068239,0.896217655,Bad,0
CUST08076,47,Male,South,Salaried,Medium,443,15-08-2021,Agent,,8,Web,0,1,48158.66656,0,1,3,1,Gold,Manual,3,25.37000664,0.524415955,Good,0
CUST08077,21,Other,East,Self-employed,Low,475,26-06-2015,Agent,12,9,iOS,1,1,69562.4168,2,0,0,0,Silver,Manual,3,26.96858292,0.222269885,Bad,0
CUST08078,40,Male,West,Self-employed,Low,352,10-02-2012,Branch,10,7,Web,1,1,67205.00891,1,1,2,1,Silver,Auto,2,121.2500115,0.605961392,Bad,0
CUST08079,38,Male,North,Self-employed,Low,634,20-11-2016,Branch,12,10,Web,0,1,55557.31415,1,0,2,0,Basic,Manual,3,37.65983479,0.471121569,Bad,0
CUST08080,38,Male,North,Student,High,592,22-04-2020,Branch,8,8,Android,0,1,56633.7435,0,1,0,0,Platinum,Manual,3,23.52111033,0.83799237,Bad,0
CUST08081,23,Female,North,Salaried,Medium,539,17-08-2016,Branch,9,14,Web,1,1,57784.54864,1,2,3,1,Platinum,Auto,5,46.19556477,0.598365958,Neutral,0
CUST08082,41,Female,North,Self-employed,Low,742,26-01-2020,Agent,11,7,Android,2,1,53759.08639,2,0,3,0,Silver,Manual,2,9.651879646,0.55860087,Good,0
CUST08083,64,Other,South,Retired,Low,435,17-10-2012,Agent,13,11,iOS,2,1,59217.7178,2,2,2,0,Gold,Manual,4,29.99965705,0.042383737,Good,0
CUST08084,48,Female,South,Self-employed,Medium,370,20-04-2017,Agent,9,7,Android,0,1,60186.72474,2,1,6,0,Gold,Auto,2,110.8970623,1.266928008,Bad,0
CUST08085,36,Male,East,Salaried,Low,307,15-04-2014,Agent,14,11,Android,1,1,47111.3095,1,1,2,0,Basic,Auto,2,20.12032909,0.288726707,Neutral,0
CUST08086,55,Male,North,Self-employed,Low,732,16-09-2021,Branch,16,5,iOS,4,1,36560.48495,1,0,5,0,Basic,Auto,3,199.2658543,0.334605761,Good,1
CUST08087,29,Other,South,Salaried,Low,635,28-04-2015,Agent,14,7,Web,1,1,29469.96356,1,1,3,0,Silver,Manual,2,18.93995844,0.297393704,Good,0
CUST08088,31,Male,South,Salaried,Low,718,07-01-2022,Agent,15,8,iOS,1,1,27957.62167,2,0,1,0,Silver,Auto,1,85.78944855,0.890798736,Bad,0
CUST08089,67,Other,South,Self-employed,Medium,600,19-10-2020,Agent,2,5,Android,0,1,34063.21984,1,0,0,0,Silver,Auto,4,28.98064793,-0.102384275,Neutral,1
CUST08090,29,Other,North,Retired,Low,536,25-02-2015,Online,7,6,Android,2,1,19730.29633,1,1,2,0,Basic,Manual,5,24.42250235,0.460089434,Good,1
CUST08091,32,Male,South,Student,High,805,06-05-2021,Branch,16,11,Web,1,1,51922.97362,2,1,1,0,Gold,Manual,6,11.64732643,0.345830059,Bad,0
CUST08092,36,Female,West,Salaried,Low,698,18-02-2014,Agent,8,7,Web,0,1,63622.28132,1,0,4,0,Platinum,Auto,1,16.8672812,0.508096865,Neutral,0
CUST08093,45,Male,North,Student,High,622,01-01-2018,Branch,6,10,Android,1,1,20869.57387,2,0,2,1,Platinum,Manual,,17.11176743,0.40320722,Good,1
CUST08094,57,Male,North,Self-employed,Medium,301,02-12-2012,Branch,11,6,Android,1,1,49910.91687,1,0,0,0,Silver,Auto,0,178.0608161,1.18770945,Good,0
CUST08095,58,Other,West,Salaried,Low,484,07-06-2019,Branch,5,3,Web,3,1,41124.0316,1,0,2,0,Basic,Auto,0,52.62039611,0.085979774,Good,1
CUST08096,22,Female,East,Salaried,High,315,20-12-2020,Online,15,5,Android,0,1,18303.60991,1,1,2,0,Basic,Auto,2,0.857442058,-0.229156462,Good,0
CUST08097,22,Other,East,Self-employed,High,578,13-07-2020,Online,16,10,iOS,2,1,37376.28455,1,1,5,0,Silver,Manual,2,7.454391982,0.327011049,Bad,0
CUST08098,23,Male,North,Student,Low,650,12-07-2014,Agent,6,6,iOS,3,1,77363.76532,1,0,3,1,Platinum,Auto,2,150.0828492,0.091569802,Bad,0
CUST08099,40,Other,North,Retired,Low,669,11-01-2019,Branch,14,8,Android,0,1,43728.51117,2,1,3,0,Silver,Auto,2,77.73562804,0.220660857,Bad,0
CUST08100,20,Other,North,Self-employed,Medium,677,02-01-2022,Online,11,3,Web,1,1,40228.53679,1,0,2,0,Silver,Manual,3,93.081117,0.42693136,Bad,1
CUST08101,54,Male,West,Self-employed,Medium,354,23-03-2020,Branch,3,6,iOS,0,1,39612.64343,4,0,2,0,Basic,Auto,1,154.4687691,1.286353614,Neutral,1
CUST08102,50,Other,South,Retired,Low,507,09-08-2019,Agent,12,8,Web,2,1,,1,2,2,1,Basic,Manual,2,106.3865917,0.464138077,Good,0
CUST08103,60,Male,West,Retired,Medium,431,17-04-2018,Branch,13,4,iOS,0,1,51878.93028,0,1,0,0,Basic,Manual,3,14.10662311,0.290142353,Good,0
CUST08104,38,Other,South,Retired,Medium,665,28-09-2020,Online,9,2,Android,2,1,53925.00866,2,1,5,0,Platinum,Manual,4,23.21248217,0.312958894,Bad,1
CUST08105,37,Female,South,Retired,Medium,655,13-06-2019,Branch,10,6,iOS,1,1,30019.36987,1,0,3,0,Basic,Auto,2,72.81191203,1.019510563,Good,0
CUST08106,18,Male,East,Self-employed,Medium,477,20-08-2017,Agent,19,6,Android,1,1,40128.30578,1,1,2,0,Basic,Manual,3,13.70820903,0.026408462,Bad,0
CUST08107,56,Female,West,Retired,Low,541,29-11-2012,Agent,9,6,iOS,2,1,59725.14938,1,1,2,0,Gold,Manual,4,24.02309363,0.053454303,Bad,0
CUST08108,64,Other,West,Student,Low,583,20-05-2017,Online,13,4,Web,1,1,28514.1066,0,1,6,0,Platinum,Manual,4,6.559131544,0.726998951,Good,0
CUST08109,34,Female,North,Retired,High,736,29-10-2016,Branch,9,9,Android,2,1,48209.75303,1,1,1,0,Gold,Manual,2,224.3639595,0.764400476,Bad,0
CUST08110,46,Female,West,Salaried,Medium,824,06-04-2021,Online,11,5,Web,2,1,45435.8933,2,2,3,0,Gold,Auto,1,136.6498781,0.346151901,Bad,0
CUST08111,25,Female,South,Salaried,Low,370,13-12-2020,Online,10,7,iOS,0,1,41432.44954,2,0,1,0,Gold,Manual,2,3.861787476,0.46188155,Neutral,0
CUST08112,43,Other,South,Retired,High,353,18-04-2021,Online,9,9,Web,2,1,37554.76456,2,0,4,0,Platinum,Manual,4,13.27396764,0.741948192,Neutral,1
CUST08113,45,Male,West,Self-employed,Medium,312,20-02-2016,Online,8,4,Web,1,1,59748.7598,1,1,4,1,Gold,Auto,3,61.70125099,0.600002209,Bad,0
CUST08114,51,Other,East,Self-employed,High,675,11-01-2014,Online,12,6,iOS,1,1,54672.1975,1,1,3,0,Basic,Auto,2,54.21516717,0.33359659,Neutral,0
CUST08115,43,Other,East,Student,Medium,559,13-09-2020,Online,13,9,iOS,1,1,49184.9997,5,1,2,0,Gold,Auto,3,88.58640595,0.318558092,Good,0
CUST08116,30,Other,North,Self-employed,Low,379,05-02-2020,Branch,15,8,iOS,0,1,53264.68431,2,0,1,0,Gold,Manual,2,8.403998906,0.380571065,Bad,0
CUST08117,61,Male,North,Student,High,775,25-05-2017,Online,11,6,iOS,2,1,73706.03101,0,0,1,0,Silver,Auto,6,10.86321465,0.566300633,Neutral,0
CUST08118,54,Other,South,Student,Low,359,17-12-2015,Online,14,15,Web,0,1,69480.04226,3,0,2,1,Silver,Manual,1,24.34525371,0.811999972,Good,0
CUST08119,30,Other,West,Student,Medium,346,06-06-2014,Branch,19,2,Android,2,1,32115.44597,5,1,1,0,Gold,Auto,2,108.592809,0.6406499,Good,0
CUST08120,55,Male,South,Retired,Medium,789,14-02-2015,Agent,16,5,Android,1,1,42487.0291,1,1,1,0,Basic,Auto,1,18.56865684,0.615571643,Good,0
CUST08121,42,Male,South,Self-employed,Medium,335,23-02-2018,Branch,10,4,Android,1,1,34685.43043,1,0,0,0,Platinum,Manual,2,101.155838,0.139824172,Bad,0
CUST08122,64,Male,West,Salaried,High,830,10-04-2016,Branch,10,13,Android,1,1,71376.96739,0,1,2,0,Basic,Auto,2,80.10687581,0.624178174,Good,0
CUST08123,40,Female,South,Student,High,555,15-04-2019,Agent,15,8,iOS,0,1,46109.25776,1,1,2,0,Gold,Auto,2,1.96970392,0.236330632,Neutral,0
CUST08124,39,Male,South,Salaried,High,585,22-03-2012,Branch,11,6,Android,0,1,40460.97052,0,0,3,0,Platinum,Manual,1,11.47428661,0.980913572,Neutral,0
CUST08125,38,Female,East,Student,Low,666,12-08-2019,Agent,,6,Web,2,1,26180.88862,2,1,4,1,Basic,Manual,1,10.05711357,0.384340488,Good,0
CUST08126,47,Female,North,Self-employed,High,527,03-02-2016,Online,6,1,Android,4,1,52379.40473,0,1,1,0,Gold,Manual,,18.76394649,-0.156561967,Bad,0
CUST08127,28,Other,East,Retired,Medium,470,20-11-2017,Branch,7,10,Web,2,1,64162.63917,2,2,3,0,Gold,Auto,2,64.77218601,0.076614787,Good,1
CUST08128,21,Female,North,Student,Low,796,13-06-2014,Agent,8,6,Web,1,1,58564.32922,2,0,1,0,Platinum,Auto,2,5.728107713,0.469704883,Good,1
CUST08129,50,Other,North,Student,Medium,544,15-02-2011,Online,13,12,iOS,1,1,27665.36007,0,1,1,0,Basic,Auto,3,55.32856886,0.37872916,Bad,0
CUST08130,64,Female,North,Salaried,Medium,692,26-02-2012,Agent,16,10,Android,1,1,56783.25595,3,0,2,0,Gold,Manual,4,9.302617756,0.484734769,Good,0
CUST08131,29,Male,East,Retired,High,823,24-08-2017,Agent,16,7,Web,2,1,41810.55426,0,1,4,0,Platinum,Manual,4,102.5484688,0.201304603,Neutral,0
CUST08132,26,Other,West,Self-employed,High,597,25-09-2017,Agent,7,7,iOS,1,1,32399.0249,0,0,6,0,Silver,Manual,2,37.44436626,0.493795181,Bad,1
CUST08133,49,Female,South,Student,High,756,11-02-2014,Branch,7,7,Android,1,1,75645.18214,0,0,1,0,Platinum,Auto,1,19.42429689,0.349518773,Neutral,0
CUST08134,28,Other,West,Self-employed,Medium,736,20-03-2019,Online,13,6,iOS,0,1,34761.01881,2,0,1,0,Gold,Manual,0,24.08438081,0.261043007,Good,0
CUST08135,54,Male,West,Retired,Low,645,12-01-2016,Agent,13,7,Android,4,1,38109.48561,1,2,2,0,Silver,Auto,2,11.72877444,0.177462862,Good,0
CUST08136,41,Female,North,Salaried,High,777,01-12-2020,Online,14,9,iOS,1,1,27405.3013,1,1,1,1,Gold,Auto,,10.86636408,0.684279783,Bad,0
CUST08137,24,Female,North,Retired,High,484,26-12-2017,Agent,8,8,Android,2,1,64445.01773,0,1,2,0,Gold,Manual,4,41.6550091,0.463088759,Neutral,1
CUST08138,25,Male,East,Retired,Low,571,07-11-2019,Agent,14,4,Web,0,1,35580.31312,1,0,4,1,Silver,Auto,1,5.804242661,0.307149546,Bad,0
CUST08139,50,Female,East,Retired,Medium,760,01-02-2011,Branch,12,13,iOS,0,1,66200.2293,1,1,1,0,Platinum,Auto,2,36.83173501,0.261493219,Bad,0
CUST08140,42,Female,South,Retired,Medium,398,03-02-2013,Online,13,5,Android,0,1,64754.67454,0,1,2,0,Gold,Manual,0,64.12601026,0.666792473,Neutral,0
CUST08141,18,Other,West,,Low,733,04-05-2011,Agent,5,7,iOS,1,1,45568.84101,0,0,2,0,Silver,Manual,1,45.82895408,0.676261143,Neutral,0
CUST08142,20,Female,West,Self-employed,High,772,24-02-2015,Agent,,11,iOS,0,1,69774.54491,1,0,4,0,Gold,Auto,1,20.40876216,1.016941362,Good,0
CUST08143,57,Male,South,Salaried,Low,568,03-08-2018,Online,17,7,Web,1,1,46609.37725,2,0,3,0,Silver,Manual,2,7.28495031,0.295680823,Good,0
CUST08144,45,Female,North,Student,High,695,04-06-2011,Agent,15,3,Web,2,1,25783.70693,1,0,0,0,Platinum,Manual,4,84.89559927,0.418133231,Neutral,1
